字頻序號,字,擴展,出現頻次,出現頻率,累積頻次,累積頻率
346,源,,122553,0.0007558968176696483,102653554,0.633158672501525
347,又,,121647,0.0007503086842350632,102775201,0.6339089811857601
348,預,,121506,0.0007494390078396146,102896707,0.6346584201935997
349,樂,,121199,0.0007475454571062619,103017906,0.635405965650706
350,消,,120492,0.000743184739293622,103138398,0.6361491503899996
351,斯,,120210,0.0007414453865027248,103258608,0.6368905957765023
352,門,,119850,0.0007392249361313665,103378458,0.6376298207126336
353,服,,119821,0.0007390460665181181,103498279,0.6383688667791518
354,質,,119776,0.0007387685102216983,103618055,0.6391076352893735
355,流,,119389,0.0007363815260724881,103737444,0.639844016815446
356,給,,119187,0.0007351356066974483,103856631,0.6405791524221435
357,反,,118723,0.0007322736928854753,103975354,0.6413114261150289
358,許,,118473,0.000730731713460921,104093827,0.6420421578284898
359,除,,118339,0.0007299052124893598,104212166,0.6427720630409792
360,山,,117642,0.0007256061738537022,104329808,0.6434976692148329
361,像,,117194,0.0007228429467249007,104447002,0.6442205121615578
362,界,,116430,0.0007181306576034627,104563432,0.6449386428191612
363,該,,114891,0.0007086382322659059,104678323,0.6456472810514272
364,改,,114878,0.000708558049335829,104793201,0.646355839100763
365,眼,,113597,0.0007006569467644124,104906798,0.6470564960475275
366,卻,,112997,0.000696956196145482,105019795,0.6477534522436729
367,裡,,112356,0.0006930025609009245,105132151,0.6484464548045739
368,真,,112286,0.0006925708066620493,105244437,0.6491390256112358
369,即,,112275,0.0006925029595673689,105356712,0.6498315285708033
370,望,,110922,0.0006841577669216807,105467634,0.6505156863377249
371,銷,,110492,0.0006815055623114472,105578126,0.6511971919000363
372,標,,110344,0.0006805927104921109,105688470,0.6518777846105285
373,首,,109464,0.0006751649429176796,105797934,0.6525529495534461
374,走,,108750,0.0006707610496811523,105906684,0.6532237106031273
375,把,,108542,0.000669478122799923,106015226,0.6538931887259273
376,白,,108411,0.0006686701255814566,106123637,0.6545618588515086
377,件,,108112,0.0006668259181896895,106231749,0.6552286847696984
378,請,,107934,0.0006657280288394068,106339683,0.6558944127985378
379,勢,,107933,0.0006657218609217086,106447616,0.6565601346594595
380,制,,107330,0.0006620026065496834,106554946,0.6572221372660092
381,始,,106321,0.000655779177592182,106661267,0.6578779164436014
382,寶,,106288,0.0006555756363081408,106767555,0.6585334920799095
383,何,,106260,0.0006554029346125907,106873815,0.659188895014522
384,規,,106166,0.0006548231503489582,106979981,0.6598437181648711
385,技,,105887,0.0006531023013111556,107085868,0.6604968204661822
386,話,,105545,0.0006509928734583652,107191413,0.6611478133396406
387,科,,104975,0.0006474771603703813,107296388,0.661795290500011
388,易,,104936,0.0006472366115801507,107401324,0.6624425271115911
